,index,AceDbF,Cource,FirstSecond,OpponentPlayer,Server,Set,Speed,TotalGame,Tournament,WinLose,ScoreServer,ScoreReturner,Side,WonA,WonB
151,39,,c,2,マキシム・ジャンビエ,蛇,3.0,,3,201805全仏,○,15,30,Ad,1,0
152,40,,w,1,マキシム・ジャンビエ,蛇,3.0,,3,201805全仏,×,30,30,Deuce,0,1
153,41,,c,1,マキシム・ジャンビエ,蛇,3.0,,3,201805全仏,×,30,40,Ad,0,1
154,62,,4,1,マキシム・ジャンビエ,圭,3.0,146,4,201805全仏,○,0,0,Deuce,1,0
155,63,Qy,w,1,マキシム・ジャンビエ,圭,3.0,,4,201805全仏,○,15,0,Ad,1,0
156,64,Qy,,,マキシム・ジャンビエ,圭,3.0,,4,201805全仏,○,30,0,Deuce,1,0
157,65,Qy,,,マキシム・ジャンビエ,圭,3.0,,4,201805全仏,○,40,0,Ad,1,0
158,90,,b,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,○,0,0,Deuce,1,0
159,91,,w,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,×,15,0,Ad,0,1
160,92,,w,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,×,15,15,Deuce,0,1
161,93,,w,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,○,15,30,Ad,1,0
162,94,,w,1,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,×,30,30,Deuce,0,1
163,95,,w,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,○,30,40,Ad,1,0
164,96,,c,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,○,40,40,Deuce,1,0
165,97,,c,1,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,×,Ad,40,Ad,0,1
166,99,,w,2,マキシム・ジャンビエ,蛇,3.0,,5,201805全仏,×,40,Ad,Ad,0,1
167,134,,w,1,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,○,0,0,Deuce,1,0
168,135,,c,1,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,○,15,0,Ad,1,0
169,136,,b,2,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,×,30,0,Deuce,0,1
170,137,,w,2,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,×,30,15,Ad,0,1
171,138,,c,1,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,×,30,30,Deuce,0,1
172,139,,b,1,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,○,30,40,Ad,1,0
173,140,,w,2,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,×,40,40,Deuce,0,1
174,141,,w,1,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,○,40,Ad,Ad,1,0
175,143,,b,2,マキシム・ジャンビエ,圭,3.0,,6,201805全仏,×,Ad,40,Ad,0,1
176,196,,w,1,マキシム・ジャンビエ,蛇,3.0,,7,201805全仏,○,0,0,Deuce,1,0
177,197,,b,2,マキシム・ジャンビエ,蛇,3.0,,7,201805全仏,○,15,0,Ad,1,0
178,198,,c,1,マキシム・ジャンビエ,蛇,3.0,,7,201805全仏,○,30,0,Deuce,1,0
179,199,,w,2,マキシム・ジャンビエ,蛇,3.0,,7,201805全仏,×,40,0,Ad,0,1
180,200,,c,1,マキシム・ジャンビエ,蛇,3.0,,7,201805全仏,○,40,15,Deuce,1,0
181,254,,w,1,マキシム・ジャンビエ,圭,3.0,,8,201805全仏,○,0,0,Deuce,1,0
182,255,,c,1,マキシム・ジャンビエ,圭,3.0,,8,201805全仏,○,15,0,Ad,1,0
183,256,,b,2,マキシム・ジャンビエ,圭,3.0,,8,201805全仏,○,30,0,Deuce,1,0
184,257,,w,2,マキシム・ジャンビエ,圭,3.0,,8,201805全仏,○,40,0,Ad,1,0
185,315,,b,1,マキシム・ジャンビエ,蛇,3.0,,9,201805全仏,×,0,0,Deuce,0,1
186,316,,c,2,マキシム・ジャンビエ,蛇,3.0,,9,201805全仏,×,0,15,Ad,0,1
187,317,,w,1,マキシム・ジャンビエ,蛇,3.0,,9,201805全仏,○,0,30,Deuce,1,0
188,318,,w,2,マキシム・ジャンビエ,蛇,3.0,,9,201805全仏,○,15,30,Ad,1,0
189,319,,b,2,マキシム・ジャンビエ,蛇,3.0,,9,201805全仏,○,30,30,Deuce,1,0
190,320,,,,マキシム・ジャンビエ,蛇,3.0,,9,201805全仏,○,40,30,Ad,1,0
191,0,,c,1,ドミニク・ティーム,圭,2.0,168,1,201805全仏,×,0,0,Deuce,0,1
192,1,,w,2,ドミニク・ティーム,圭,2.0,136,1,201805全仏,×,0,15,Ad,0,1
193,2,,b,2,ドミニク・ティーム,圭,2.0,149,1,201805全仏,×,0,30,Deuce,0,1
194,3,,c,1,ドミニク・ティーム,圭,2.0,189,1,201805全仏,×,0,40,Ad,0,1
195,4,,c,1,ドミニク・ティーム,圭,2.0,168,1,201805全仏,×,,,Deuce,0,1
196,8,,w,1,ドミニク・ティーム,茶,2.0,191,2,201805全仏,×,0,0,Deuce,0,1
197,9,Ac,c,1,ドミニク・ティーム,茶,2.0,211,2,201805全仏,×,0,15,Ad,0,1
198,10,Aw,w,1,ドミニク・ティーム,茶,2.0,185,2,201805全仏,×,0,30,Deuce,0,1
199,11,,w,1,ドミニク・ティーム,茶,2.0,213,2,201805全仏,×,0,40,Ad,0,1
200,20,,w,1,ドミニク・ティーム,圭,2.0,168,3,201805全仏,×,0,0,Deuce,0,1
201,21,,w,2,ドミニク・ティーム,圭,2.0,147,3,201805全仏,×,0,15,Ad,0,1
202,22,,c,1,ドミニク・ティーム,圭,2.0,179,3,201805全仏,○,0,30,Deuce,1,0
203,23,,c,2,ドミニク・ティーム,圭,2.0,157,3,201805全仏,○,15,30,Ad,1,0
204,24,,c,1,ドミニク・ティーム,圭,2.0,158,3,201805全仏,×,30,30,Deuce,0,1
205,25,,b,2,ドミニク・ティーム,圭,2.0,157,3,201805全仏,○,30,40,Ad,1,0
206,26,,c,2,ドミニク・ティーム,圭,2.0,151,3,201805全仏,×,40,40,Deuce,0,1
207,27,,w,2,ドミニク・ティーム,圭,2.0,142,3,201805全仏,○,40,Ad,Ad,1,0
208,30,,w,2,ドミニク・ティーム,圭,2.0,147,3,201805全仏,○,,,Deuce,1,0
209,58,Ds,s,2,ドミニク・ティーム,茶,2.0,,4,201805全仏,○,0,0,Deuce,1,0
210,59,,w,1,ドミニク・ティーム,茶,2.0,213,4,201805全仏,×,15,0,Ad,0,1
211,60,,w,1,ドミニク・ティーム,茶,2.0,200,4,201805全仏,×,15,15,Deuce,0,1
212,61,,w,1,ドミニク・ティーム,茶,2.0,209,4,201805全仏,×,15,30,Ad,0,1
213,62,,w,1,ドミニク・ティーム,茶,2.0,186,4,201805全仏,×,15,40,Deuce,0,1
214,91,,b,1,ドミニク・ティーム,圭,2.0,184,5,201805全仏,×,0,0,Deuce,0,1
215,92,,b,1,ドミニク・ティーム,圭,2.0,179,5,201805全仏,○,0,15,Ad,1,0
216,93,,c,1,ドミニク・ティーム,圭,2.0,185,5,201805全仏,×,15,15,Deuce,0,1
217,94,,w,1,ドミニク・ティーム,圭,2.0,178,5,201805全仏,×,15,30,Ad,0,1
